LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac2,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac3,Node_2_Node_3_eac1
01-08 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0311799440999999,0.12,0.04423159208,-0.03,-0.12,0.04423159208
01-08 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0378900112199999,0.12,0.03835954996,-0.03,-0.12,0.03835954996
01-08 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.04409244856,0.12,0.03372348137,-0.03,-0.12,0.03372348137
01-08 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.10653052975,0.0327638898899999,-0.03,-0.12,0.0327638898899999
01-08 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1009202027999999,0.03825917511,-0.03,-0.12,0.03825917511
01-08 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0788742368999999,0.05621320739,-0.03,-0.12,0.05621320739
01-08 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.01474554006,0.12,0.06,-0.03,-0.1045109465,0.06
01-08 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0170970400599999,0.12,0.06,-0.03,-0.1027807785799999,0.06
01-08 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0833463819499999,0.06,-0.03,-0.1097925867499999,0.06
01-08 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08778117182,0.06,-0.03,-0.1158452065099999,0.06
01-08 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1006724851799999,0.05317006419,-0.03,-0.12,0.05317006419
01-08 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0596700594299999,0.12,0.04166288845,-0.03,-0.12,0.04166288845
01-08 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.01112376593,0.12,0.0354687179299999,-0.03,-0.12,0.0354687179299999
01-09 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.02684705257,0.06,0.12,0.03950954339,-0.03,-0.12,0.03950954339
01-09 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.11571615703,0.0436552108399999,-0.03,-0.12,0.0436552108399999
01-09 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1090219229599999,0.04784815894,-0.03,-0.12,0.04784815894
01-09 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0992798724499999,0.05447409746,-0.03,-0.12,0.05447409746
01-09 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0938937699099999,0.06,-0.03,-0.1174345401799999,0.06
01-09 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0336436318999999,0.12,0.06,-0.03,-0.1058833547999999,0.06
01-09 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0306897809999999,0.12,0.06,-0.0111128523999999,-0.12,0.06
01-09 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08786770613,0.06,-0.0135351838299999,-0.12,0.06
01-09 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0236620140499999,0.12,0.06,-0.0175925227399999,-0.12,0.06
01-09 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0834888428299999,0.05933617696,-0.03,-0.12,0.05933617696
01-09 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0407553553199999,0.12,0.04209718322,-0.03,-0.12,0.04209718322
01-09 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.04979555626,0.12,0.0326085577899999,-0.03,-0.12,0.0326085577899999
01-09 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0537356888199999,0.12,0.0278514814799999,-0.03,-0.12,0.0278514814799999
01-09 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.11638272682,0.0251051497299999,-0.03,-0.12,0.0251051497299999
01-09 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1164599469299999,0.02552629313,-0.03,-0.12,0.02552629313
01-09 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0495813955299999,0.12,0.03152393152,-0.03,-0.12,0.03152393152
01-09 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09109639044,0.0483014465699999,-0.03,-0.12,0.0483014465699999
01-09 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0192014239999999,0.12,0.06,-0.0204864562399999,-0.12,0.06
01-09 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0208524239999999,0.12,0.06,-0.03,-0.1065977898499999,0.06
01-09 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.02393703854,0.12,0.06,-0.02019517277,-0.12,0.06
01-09 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0265562035799999,0.12,0.06,-0.03,-0.1146610969699999,0.06
01-09 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0321451506899999,0.12,0.05768648196,-0.03,-0.12,0.05768648196
01-09 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0401706156699999,0.12,0.05151856584,-0.03,-0.12,0.05151856584
01-09 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1075728668199999,0.0470004573,-0.03,-0.12,0.0470004573
01-10 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1065006653699999,0.04761561238,-0.03,-0.12,0.04761561238
01-10 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1100874997699999,0.04613611998,-0.03,-0.12,0.04613611998
01-10 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1139772350899999,0.04492577241,-0.03,-0.12,0.04492577241
01-10 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0529372908999999,0.12,0.04711438335,-0.03,-0.12,0.04711438335
01-10 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0465317977199999,0.12,0.05428502653,-0.03,-0.12,0.05428502653
01-10 05:00:00+01:00,-0.02625,-0.0525,-0.105,-0.00392525545,-0.03,0.0483253969249932,0.12,0.0580373722750068,-0.03,-0.12,0.06
01-10 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0398784917499999,0.12,0.06,-0.0215139485499999,-0.12,0.06
01-10 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0374158782699999,0.12,0.06,-0.03,-0.1145579546699999,0.06
01-10 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0940688962699999,0.06,-0.0290694914299999,-0.12,0.06
01-10 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0418584432699999,0.12,0.04926113625,-0.03,-0.12,0.04926113625
01-10 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.05113785157,0.12,0.03570897795,-0.03,-0.12,0.03570897795
01-10 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1117447381699999,0.0302481331,-0.03,-0.12,0.0302481331
01-10 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0513776428999999,0.12,0.02796609087,-0.03,-0.12,0.02796609087
01-10 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.04597516752,0.12,0.03020726625,-0.03,-0.12,0.03020726625
01-10 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1046340833699999,0.0313805714,-0.03,-0.12,0.0313805714
01-10 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.03943243071,0.12,0.0367337573099999,-0.03,-0.12,0.0367337573099999
01-10 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0217084210299999,0.12,0.05254867699,-0.03,-0.12,0.05254867699
01-10 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0179236562699999,0.12,0.06,-0.03,-0.1120721541199999,0.06
01-10 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0831177000199999,0.06,-0.03,-0.1136148030499999,0.06
01-10 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.02773340452,0.12,0.06,-0.02890742364,-0.12,0.06
01-10 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0368914144299999,0.12,0.05525503009,-0.03,-0.12,0.05525503009
01-10 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1102576238299999,0.04689226094,-0.03,-0.12,0.04689226094
01-10 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.00306556037,0.12,0.0386148543799999,-0.03,-0.12,0.0386148543799999
01-10 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07538509693,0.0315830103199999,-0.03,-0.12,0.0315830103199999
01-11 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.01703026817,0.12,0.03039460278,-0.03,-0.12,0.03039460278
01-11 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0191397012799999,0.12,0.02945995162,-0.03,-0.12,0.02945995162
01-11 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0261923535499999,0.12,0.02615612332,-0.03,-0.12,0.02615612332
01-11 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0924137154499999,0.02376788816,-0.03,-0.12,0.02376788816
01-11 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0074838218299999,0.06,0.12,0.02252968803,-0.03,-0.12,0.02252968803
01-11 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.09838390505,0.02430089682,-0.03,-0.12,0.02430089682
01-11 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0857453840399999,0.03275033097,-0.03,-0.12,0.03275033097
01-11 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0796352289499999,0.03703160894,-0.03,-0.12,0.03703160894
01-11 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0790973994299999,0.03646229154,-0.03,-0.12,0.03646229154
01-11 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0277746920899999,0.12,0.02670662839,-0.03,-0.12,0.02670662839
01-11 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0084011535099999,0.06,0.12,0.01403512947,-0.03,-0.12,0.01403512947
01-11 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0437354189499999,0.12,0.0059981220199999,-0.03,-0.12,0.0059981220199999
01-11 12:00:00+01:00,0.02625,0.00367744714,-0.105,-0.0525,-0.03,0.0170412500799931,0.12,0.0337500000000068,-0.03,-0.12,0.06
01-11 13:00:00+01:00,0.02625,0.0050719636499999,-0.105,-0.0525,-0.03,0.06,0.0737776835699931,0.0337500000000068,-0.03,-0.12,0.06
01-11 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0370980168099999,0.12,0.00562455264,-0.03,-0.12,0.00562455264
01-11 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0250816621099999,0.12,0.01410299935,-0.03,-0.12,0.01410299935
01-11 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0638120833299999,0.0318389069499999,-0.03,-0.12,0.0318389069499999
01-11 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0406128144999999,0.12,0.05245924279,-0.03,-0.12,0.05245924279
01-11 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0956594662399999,0.05671141605,-0.03,-0.12,0.05671141605
01-11 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0360977227399999,0.12,0.05585048524,-0.03,-0.12,0.05585048524
01-11 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0984905392799999,0.05354047116,-0.03,-0.12,0.05354047116
01-11 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1022760627099999,0.04999693665,-0.03,-0.12,0.04999693665
01-11 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1072240554599999,0.04570762379,-0.03,-0.12,0.04570762379
01-11 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1157117067299999,0.04066464617,-0.03,-0.12,0.04066464617
01-12 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1170960544299999,0.03933317845,-0.03,-0.12,0.03933317845
01-12 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.02857542403,0.06,0.12,0.03705483507,-0.03,-0.12,0.03705483507
01-12 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0666768147799999,0.03425810646,-0.03,-0.12,0.03425810646
01-12 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0733335337699999,0.03115861795,-0.03,-0.12,0.03115861795
01-12 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.0150260832,0.06,0.12,0.03147466617,-0.03,-0.12,0.03147466617
01-12 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0719945444399999,0.03494812055,-0.03,-0.12,0.03494812055
01-12 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.02638245098,0.06,0.12,0.04097549551,-0.03,-0.12,0.04097549551
01-12 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0580968991499999,0.12,0.04499200461,-0.03,-0.12,0.04499200461
01-12 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1177796068799999,0.04493751632,-0.03,-0.12,0.04493751632
01-12 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.02376499325,0.06,0.12,0.03709006721,-0.03,-0.12,0.03709006721
01-12 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07888172771,0.0237014774999999,-0.03,-0.12,0.0237014774999999
01-12 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.08637821517,0.01502943928,-0.03,-0.12,0.01502943928
01-12 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.00362357894,0.06,0.12,0.0084469192599999,-0.03,-0.12,0.0084469192599999
01-12 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0407411872999999,0.12,0.00345651715,-0.03,-0.12,0.00345651715
01-12 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0995604686999999,0.00519112171,-0.03,-0.12,0.00519112171
01-12 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0299793917499999,0.12,0.01372393693,-0.03,-0.12,0.01372393693
01-12 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0660584373199999,0.03362055147,-0.03,-0.12,0.03362055147
01-12 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1100919935999999,0.04987819595,-0.03,-0.12,0.04987819595
01-12 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0564672067199999,0.12,0.04789740158,-0.03,-0.12,0.04789740158
01-12 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.06675469862,0.04188116909,-0.03,-0.12,0.04188116909
01-12 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0148211538599999,0.12,0.03697634126,-0.03,-0.12,0.03697634126
01-12 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.08526713233,0.0302184941299999,-0.03,-0.12,0.0302184941299999
01-12 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0393914369099999,0.12,0.02101333183,-0.03,-0.12,0.02101333183
01-12 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0491172545199999,0.12,0.01552293777,-0.03,-0.12,0.01552293777
01-13 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0164212074599999,0.06,0.12,0.01700295441,-0.03,-0.12,0.01700295441
01-13 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0142003782699999,0.06,0.12,0.01858281971,-0.03,-0.12,0.01858281971
01-13 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.1005780247899999,0.021091516,-0.03,-0.12,0.021091516
01-13 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0033307479899999,0.06,0.12,0.02652488609,-0.03,-0.12,0.02652488609
01-13 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0283172901099999,0.12,0.03200931225,-0.03,-0.12,0.03200931225
01-13 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0190952387399999,0.12,0.04060474823,-0.03,-0.12,0.04060474823
01-13 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0148280981599999,0.12,0.04441247342,-0.03,-0.12,0.04441247342
01-13 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0127900943199999,0.12,0.04519564069,-0.03,-0.12,0.04519564069
01-13 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0132866803899999,0.12,0.04293858819,-0.03,-0.12,0.04293858819
01-13 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07821514857,0.0357435218699999,-0.03,-0.12,0.0357435218699999
01-13 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0851811394599999,0.02463725019,-0.03,-0.12,0.02463725019
01-13 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.00078119742,0.06,0.12,0.01628802793,-0.03,-0.12,0.01628802793
01-13 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,-0.0051763416,0.12,0.06,-0.0033319620200068,-0.12,0.0337500000000068
01-13 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0388908913800045,-0.03,0.0114245228099954,0.12,0.06,-0.03,-0.12,0.0405545543100045
01-13 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0393703714666712,-0.03,0.0128505331033287,0.12,0.06,-0.03,-0.12,0.0403148142666712
01-13 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,-0.00126776418,0.12,0.06,-0.0028755070100068,-0.12,0.0337500000000068
01-13 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.02023916387,0.12,0.02821053539,-0.03,-0.12,0.02821053539
01-13 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0522059329999999,0.12,0.05140357773,-0.03,-0.12,0.05140357773
01-13 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0462426268599999,0.12,0.05664624925,-0.03,-0.12,0.05664624925
01-13 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1090791820299999,0.05462720612,-0.03,-0.12,0.05462720612
01-13 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0535675004099999,0.12,0.05170447767,-0.03,-0.12,0.05170447767
01-13 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0586478662799999,0.12,0.04656454884,-0.03,-0.12,0.04656454884
01-13 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0058834692499999,0.12,0.04057940407,-0.03,-0.12,0.04057940407
01-13 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.01838041442,0.06,0.12,0.03791884885,-0.03,-0.12,0.03791884885
01-14 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0171919166099999,0.12,0.03526613479,-0.03,-0.12,0.03526613479
01-14 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.02498660672,0.12,0.03193210948,-0.03,-0.12,0.03193210948
01-14 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0266872959599999,0.12,0.03216919678,-0.03,-0.12,0.03216919678
01-14 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0228521265699999,0.12,0.03607792943,-0.03,-0.12,0.03607792943
01-14 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0157433955399999,0.12,0.04400479248,-0.03,-0.12,0.04400479248
01-14 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0561735861599999,0.12,0.05986825772,-0.03,-0.12,0.05986825772
01-14 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.110748856,0.06,-0.0223373264,-0.12,0.06
01-14 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1067712794699999,0.06,-0.0257068106699999,-0.12,0.06
01-14 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0446284623,0.12,0.05861411335,-0.03,-0.12,0.05861411335
01-14 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0500721275099999,0.12,0.05044676382,-0.03,-0.12,0.05044676382
01-14 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0016775912299999,0.12,0.03688984934,-0.03,-0.12,0.03688984934
01-14 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0710516945799999,0.02670491437,-0.03,-0.12,0.02670491437
01-14 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0241184371399999,0.12,0.01628052218,-0.03,-0.12,0.01628052218
01-14 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0037675940999999,0.06,0.12,0.00981619098,-0.03,-0.12,0.00981619098
01-14 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0068525016299999,0.06,0.12,0.00834761509,-0.03,-0.12,0.00834761509
01-14 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0935690674699999,0.01291856175,-0.03,-0.12,0.01291856175
01-14 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0169625662,0.12,0.0282968364999999,-0.03,-0.12,0.0282968364999999
01-14 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1113628531799999,0.05111459607,-0.03,-0.12,0.05111459607
01-14 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1118995516999999,0.05328481042,-0.03,-0.12,0.05328481042
01-14 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.11884559849,0.0499539394099999,-0.03,-0.12,0.0499539394099999
01-14 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.00856274018,0.12,0.0446223738699999,-0.03,-0.12,0.0446223738699999
01-14 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.00659036519,0.06,0.12,0.03436944874,-0.03,-0.12,0.03436944874
01-14 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.00386967013,0.06,0.12,0.0272375278399999,-0.03,-0.12,0.0272375278399999
01-14 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0117915383199999,0.06,0.12,0.02268679943,-0.03,-0.12,0.02268679943
01-15 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0139896835499999,0.06,0.12,0.02162526176,-0.03,-0.12,0.02162526176
01-15 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0157675540799999,0.06,0.12,0.0210613278,-0.03,-0.12,0.0210613278
01-15 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0149493873799999,0.06,0.12,0.0222096141,-0.03,-0.12,0.0222096141
01-15 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.01125121726,0.06,0.12,0.02601284493,-0.03,-0.12,0.02601284493
01-15 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0290287411799999,0.12,0.03672637726,-0.03,-0.12,0.03672637726
01-15 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0746455826599999,0.04955764382,-0.03,-0.12,0.04955764382
01-15 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0664550027399999,0.05449682388,-0.03,-0.12,0.05449682388
01-15 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0682705997399999,0.05071930468,-0.03,-0.12,0.05071930468
01-15 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0779116083599999,0.04160259347,-0.03,-0.12,0.04160259347
01-15 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0955195305599999,0.02633501055,-0.03,-0.12,0.02633501055
01-15 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0686541723599999,0.06,-0.03,-0.0892245132500068,0.0337500000000068
01-15 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0390260154466711,-0.03,0.06,0.0835006488833287,0.06,-0.03,-0.12,0.0404869922766712
01-15 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0435607499533378,-0.03,0.06,0.0810910956266621,0.06,-0.03,-0.12,0.0382196250233378
01-15 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0436744365866712,-0.03,0.06,0.0805048714933288,0.06,-0.03,-0.12,0.0381627817066712
01-15 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0434281500533378,-0.03,0.06,0.0829343794266621,0.06,-0.03,-0.12,0.0382859249733378
01-15 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0401992899200045,-0.03,0.0279595726099954,0.12,0.06,-0.03,-0.12,0.0399003550400045
01-15 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0069591027599999,-0.0235498998299994,-0.12,0.0069591027599995
01-15 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0963641340499999,0.02933303926,-0.03,-0.12,0.02933303926
01-15 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0034445145699999,0.06,0.12,0.03192506499,-0.03,-0.12,0.03192506499
01-15 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0102848161099999,-0.03,-0.1034770086400018,0.0102848161100018
01-15 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0148211759,0.03,0.06,0.12,0.0,0.0129740134699916,-0.12,-0.0074105879499916
01-15 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0060212116840027,0.03,0.06,0.12,0.0163202686059972,-0.03,-0.12,0.0133096627640027
01-15 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0111265745480027,0.03,0.06,0.12,0.0152020565219972,-0.03,-0.12,0.0096387692480027
